Time,Measurement 1 (dBm)
22:44.6,-40.1481365
22:44.7,-40.1504367
22:44.8,-40.1551929
22:45.0,-40.1252114
22:45.1,-39.4795212
22:45.2,-39.6039273
22:45.3,-39.751952
22:45.4,-39.9150886
22:45.5,-39.9053697
22:45.7,-39.9565246
22:45.8,-39.989699
22:45.9,-40.0083953
22:46.0,-38.5474793
22:46.1,-40.2681371
22:46.2,-40.0924779
22:46.3,-40.1301132
22:46.4,-40.0324529
22:46.5,-40.0739942
22:46.6,-40.0700774
22:46.7,-40.0978376
22:46.8,-40.1127293
22:46.9,-40.1079559
22:47.0,-40.1117172
22:47.1,-40.1183727
22:47.2,-40.1226071
22:47.4,-40.1381727
22:47.5,-40.1595897
22:47.6,-40.164745
22:47.7,-40.1672932
22:47.8,-40.1548203
22:47.9,-40.147026
22:48.0,-40.1443048
22:48.1,-40.1443829
22:48.2,-40.1381496
22:48.3,-40.123125
22:48.4,-40.1129955
22:48.5,-40.1042108
22:48.6,-40.1063251
22:48.7,-40.0928824
22:48.8,-40.0946063
22:48.9,-40.0935057
22:49.0,-39.9750615
22:49.1,-39.7405881
22:49.2,-39.6689452
22:49.3,-39.612707
22:49.5,-39.6077148
22:49.6,-39.6403918
22:49.7,-39.6890191
22:49.8,-39.6709967
22:49.9,-39.7008437
22:50.0,-39.7274052
22:50.1,-39.742873
22:50.2,-39.7398016
22:50.3,-39.7637111
22:50.4,-39.7908978
22:50.5,-39.7899348
22:50.6,-39.8052314
22:50.7,-39.8306148
22:50.8,-39.8374846
22:50.9,-39.8502565
22:51.0,-39.8748472
22:51.1,-39.8980427
22:51.2,-39.9111131
22:51.3,-39.904494
22:51.4,-39.9174872
22:51.5,-39.9221267
22:51.6,-39.9147825
22:51.7,-39.9142983
22:51.9,-39.9205347
22:52.0,-39.9127315
22:52.1,-39.9143753
22:52.2,-39.9218681
22:52.3,-39.9187774
22:52.4,-39.9164556
22:52.5,-39.914362
22:52.6,-39.915354
22:52.7,-39.9152002
22:52.8,-39.9208314
22:52.9,-39.9249311
22:53.0,-39.9335857
22:53.1,-39.92667
22:53.2,-39.9274617
22:53.3,-39.9357527
22:53.4,-39.9358256
22:53.5,-39.9347682
22:53.6,-39.9271356
22:53.7,-39.9111806
22:53.8,-39.9040831
22:53.9,-39.8943909
22:54.1,-39.8902822
22:54.2,-39.8853906
22:54.3,-39.8772729
22:54.4,-39.8712464
22:54.5,-39.8687236
22:54.6,-39.8689844
22:54.7,-39.8714737
22:54.8,-39.87223
22:54.9,-39.8786509
22:55.0,-39.8829644
22:55.1,-39.8867891
22:55.2,-39.8894313
22:55.3,-39.8933723
22:55.4,-39.8964236
22:55.5,-39.8996353
22:55.6,-39.9021308
22:55.7,-39.9016608
22:55.8,-39.8976493
22:55.9,-39.9020374
22:56.0,-39.9060463
22:56.1,-39.9071458
22:56.3,-39.9048038
22:56.4,-39.908058
22:56.5,-39.9104321
22:56.6,-39.9127649
22:56.7,-39.9136184
22:56.8,-39.9133342
22:56.9,-39.9151342
22:57.0,-39.9185972
22:57.1,-39.9078835
22:57.2,-39.9019202
22:57.3,-39.9601136
22:57.4,-39.9221624
22:57.5,-39.9370409
22:57.6,-39.9253558
22:57.7,-39.9572635
22:57.8,-39.9757913
22:57.9,-39.968534
22:58.0,-39.9627748
22:58.1,-39.9575959
22:58.2,-39.9570233
22:58.3,-39.9596871
22:58.5,-39.956778
22:58.6,-39.9562181
22:58.7,-39.9683156
22:58.8,-39.9677235
22:58.9,-39.9766498
22:59.0,-39.992346
22:59.2,-40.0001085
22:59.3,-40.0017432
22:59.4,-39.981187
22:59.5,-39.9878825
22:59.6,-39.9951856
22:59.7,-40.0017451
22:59.8,-40.0073717
22:59.9,-40.0015411
23:00.0,-39.9840282
23:00.1,-39.972559
23:00.2,-39.9758359
23:00.3,-39.9757352
23:00.4,-39.9656791
23:00.5,-39.7718324
23:00.6,-40.1407835
23:00.7,-40.1092411
23:00.8,-39.9517173
23:00.9,-39.7875598
23:01.0,-39.6059136
23:01.1,-39.6484008
23:01.2,-40.0452453
23:01.3,-40.122233
23:01.5,-40.115759
23:01.6,-40.1092173
23:01.7,-40.1037066
23:01.8,-40.0940666
23:01.9,-40.0949355
23:02.0,-40.0837044
23:02.1,-40.0670863
23:02.2,-40.0606724
23:02.3,-40.0526137
23:02.4,-40.0515756
23:02.5,-40.052828
23:02.6,-40.0450126
23:02.7,-40.0288135
23:02.8,-40.0206059
23:02.9,-40.0201581
23:03.0,-40.0118411
23:03.1,-40.0140166
23:03.2,-40.0066921
23:03.4,-40.0031413
23:03.5,-40.0066822
23:03.6,-40.0060075
23:03.7,-40.0096158
23:03.8,-40.0121833
23:03.9,-39.9826381
23:04.0,-39.9825627
23:04.1,-39.9835172
23:04.2,-39.9840779
23:04.3,-39.9861358
23:04.4,-39.9877941
23:04.5,-39.9901696
23:04.6,-39.9926065
23:04.7,-39.9947491
23:04.8,-39.9986806
23:04.9,-39.9948005
23:05.0,-39.9857207
23:05.1,-39.9775791
23:05.2,-39.9620158
23:05.3,-39.4827785
23:05.5,-39.4145699
23:05.6,-39.4211165
23:05.7,-39.3862688
23:05.8,-39.3713022
23:05.9,-39.4196604
23:06.0,-39.4908644
23:06.1,-39.5220872
23:06.2,-39.5440064
23:06.3,-39.5855866
23:06.4,-39.5909822
23:06.5,-39.6045047
23:06.6,-39.608969
23:06.7,-39.6041584
23:06.8,-39.5873068
23:06.9,-39.5813067
23:07.0,-39.5529627
23:07.1,-39.518303
23:07.2,-39.5011339
23:07.3,-39.4810871
23:07.4,-39.472379
23:07.5,-39.4582744
23:07.7,-39.4446677
23:07.8,-39.4324555
23:07.9,-39.4209927
23:08.0,-39.4098165
23:08.1,-39.397822
23:08.2,-39.388261
23:08.3,-39.3820882
23:08.4,-39.3770888
23:08.5,-39.3758024
23:08.6,-39.3690661
23:08.7,-39.3676516
23:08.8,-39.3704088
23:08.9,-39.3754523
23:09.0,-39.3791779
23:09.1,-39.3764386
23:09.2,-39.3745064
23:09.3,-39.3743515
23:09.4,-39.3744171
23:09.5,-39.3735773
23:09.6,-39.3712457
23:09.8,-39.4521694
23:09.9,-38.8306312
23:10.0,-39.0372736
23:10.1,-39.1607652
23:10.2,-39.2380856
23:10.3,-39.2415892
23:10.4,-39.2542017
23:10.5,-39.3393117
23:10.6,-39.3123691
23:10.7,-39.8585678
23:10.8,-39.9488162
23:10.9,-39.5139336
23:11.0,-39.4595333
23:11.1,-39.4947374
23:11.2,-39.590267
23:11.3,-39.4385821
23:11.4,-39.4757316
23:11.5,-39.5077679
23:11.6,-39.5424135
23:11.8,-39.4975337
23:11.9,-39.4761039
23:12.0,-39.4692432
23:12.1,-39.4656768
23:12.2,-39.4439133
23:12.3,-39.4487571
23:12.4,-39.5718555
23:12.5,-39.6640789
23:12.6,-39.5129676
23:12.7,-39.6492334
23:12.8,-39.768278
23:12.9,-39.8124281
23:13.0,-39.8238762
23:13.1,-39.8011641
23:13.2,-39.8112184
23:13.3,-39.8094937
23:13.4,-39.8088912
23:13.5,-39.8313933
23:13.6,-39.842088
23:13.7,-39.8572542
23:13.8,-39.8638947
23:14.0,-39.86709
23:14.1,-39.8638672
23:14.2,-39.8567079
23:14.3,-39.8569989
23:14.4,-39.854692
23:14.5,-39.8611772
23:14.6,-39.8616632
23:14.7,-39.866204
23:14.8,-39.8656942
23:14.9,-39.8524787
23:15.0,-39.8434007
23:15.1,-39.8444332
23:15.2,-39.8349661
23:15.3,-39.8301549
23:15.4,-39.8206593
23:15.5,-39.8206137
23:15.6,-39.7843071
23:15.7,-39.7776789
23:15.8,-39.5857327
23:15.9,-39.2874216
23:16.0,-39.3353473
23:16.1,-39.3450013
23:16.3,-39.3453813
23:16.4,-39.3586835
23:16.5,-39.4145897
23:16.6,-39.4587463
23:16.7,-39.4810481
23:16.8,-39.4998629
23:16.9,-39.5429131
23:17.0,-39.5789402
23:17.1,-39.6071303
23:17.2,-39.6290498
23:17.3,-39.6440296
23:17.4,-39.6592233
23:17.5,-39.6772069
23:17.6,-39.6904573
23:17.7,-39.7023108
23:17.8,-39.7112275
23:18.0,-39.7263333
23:18.1,-39.7362911
23:18.2,-39.7436459
23:18.3,-39.7504674
23:18.4,-39.7528782
23:18.5,-39.7599474
23:18.6,-39.7680832
23:18.7,-39.7720305
23:18.8,-39.775125
23:18.9,-39.7789238
23:19.0,-39.7831901
23:19.1,-39.7895668
23:19.2,-39.7949584
23:19.3,-39.7981899
23:19.4,-39.801355
23:19.5,-39.8039144
23:19.6,-39.8045228
23:19.8,-39.8076738
23:19.9,-39.8095887
23:20.0,-39.8120513
23:20.1,-39.8137581
23:20.2,-39.817104
23:20.3,-39.8173548
23:20.4,-39.8162336
23:20.5,-39.8180948
23:20.6,-39.8100763
23:20.7,-39.8098518
23:20.8,-39.8098981
23:20.9,-39.8080634
23:21.0,-39.7652831
23:21.1,-37.755112
23:21.2,-38.6523604
23:21.3,-39.0235437
23:21.4,-40.0340546
23:21.6,-39.9216345
23:21.7,-39.9119717
23:21.8,-39.9093345
23:21.9,-39.935235
23:22.0,-39.4146619
23:22.1,-39.9229754
23:22.2,-39.9527239
23:22.3,-39.9148771
23:22.5,-39.923437
23:22.6,-39.9060024
23:22.7,-39.8719851
23:22.8,-39.8525931
23:22.9,-39.7821469
23:23.0,-39.7438102
23:23.1,-39.7054822
23:23.2,-39.6454185
23:23.3,-39.636495
23:23.4,-39.6092707
23:23.5,-39.5873525
23:23.6,-39.5901426
23:23.7,-39.5924901
23:23.8,-39.6015807
23:23.9,-39.6202351
23:24.0,-39.6255262
23:24.1,-39.6109451
23:24.2,-39.6111668
23:24.3,-39.5577026
23:24.4,-39.5767839
23:24.5,-39.588658
23:24.7,-39.5951995
23:24.8,-39.5870894
23:24.9,-39.5716235
23:25.0,-39.5454288
23:25.1,-39.5439844
23:25.2,-39.5605141
23:25.3,-39.5674303
23:25.4,-39.5738804
23:25.5,-39.5741156
23:25.6,-39.5549444
23:25.7,-39.5639611
23:25.8,-39.5722262
23:25.9,-39.5689611
23:26.0,-39.5755987
23:26.1,-39.5892796
23:26.2,-39.5990227
23:26.3,-39.6071277
23:26.4,-39.6083884
23:26.5,-39.6126541
23:26.6,-39.6068187
23:26.7,-39.5959826
23:26.9,-39.5845369
23:27.0,-39.5752448
23:27.1,-39.5623409
23:27.2,-39.5562726
23:27.3,-39.5594411
23:27.4,-39.5637425
23:27.5,-39.5689642
23:27.6,-39.5705888
23:27.7,-39.5695221
23:27.8,-39.5756709
23:27.9,-39.5772341
23:28.0,-39.6830991
23:28.1,-39.7617679
23:28.2,-39.7568222
23:28.3,-39.7819849
23:28.4,-39.7914179
23:28.5,-39.7969902
23:28.6,-39.7922171
23:28.7,-39.7809499
23:28.8,-39.7835327
23:28.9,-39.7829144
23:29.0,-39.7757926
23:29.2,-39.7740789
23:29.3,-39.776054
23:29.4,-39.773589
23:29.5,-39.7746585
23:29.6,-39.7717924
23:29.7,-39.7691138
23:29.8,-39.768482
23:29.9,-39.7717398
23:30.0,-39.7708939
23:30.1,-39.7591201
23:30.2,-39.7501569
23:30.3,-39.7395151
23:30.4,-39.7360595
23:30.5,-39.7264736
23:30.6,-39.7122214
23:30.7,-39.7036252
23:30.8,-39.6994411
23:30.9,-39.6997227
23:31.0,-39.6998728
23:31.1,-39.7006085
23:31.3,-39.700808
23:31.4,-39.7027948
23:31.5,-39.7045938
23:31.6,-39.7056484
23:31.7,-39.7062317
23:31.8,-39.7069339
23:31.9,-39.7048139
23:32.0,-39.7063763
23:32.1,-39.7071953
23:32.2,-39.7051487
23:32.3,-39.7027901
23:32.4,-39.7038357
23:32.5,-39.7050203
23:32.6,-39.7032321
23:32.7,-39.7012486
23:32.8,-39.7014444
23:32.9,-39.6993844
23:33.0,-39.6992391
23:33.1,-39.6984942
23:33.2,-39.6904742
23:33.3,-39.6925764
23:33.4,-39.6923682
23:33.6,-39.6935201
23:33.7,-39.6925897
23:33.8,-39.6920783
23:33.9,-39.6921491
23:34.0,-39.6594334
23:34.1,-39.2694853
23:34.2,-39.3743558
23:34.3,-39.4984136
23:34.4,-39.5357482
23:34.5,-39.5728788
23:34.6,-39.6185396
23:34.7,-39.6384388
23:34.8,-39.6320445
23:34.9,-39.6415833
23:35.0,-39.6487155
23:35.1,-39.6526079
23:35.2,-39.6511912
23:35.3,-39.6561588
23:35.4,-39.6611971
23:35.6,-39.6675134
23:35.7,-39.6669811
23:35.8,-39.6762652
23:35.9,-39.6737309
23:36.0,-39.6805102
23:36.1,-39.6786123
23:36.2,-39.6769782
23:36.3,-39.681584
23:36.4,-39.6895938
23:36.5,-39.690785
23:36.6,-39.6854742
23:36.7,-39.6844123
23:36.8,-39.684516
23:36.9,-39.6833176
23:37.0,-39.6871156
23:37.1,-39.6866489
23:37.2,-39.6758928
23:37.3,-39.6786035
23:37.4,-39.6829786
23:37.5,-39.6890364
23:37.6,-39.6928334
23:37.8,-39.6980084
23:37.9,-39.7013105
23:38.0,-39.7004792
23:38.1,-39.7020848
23:38.2,-39.7001799
23:38.3,-39.6970442
23:38.4,-39.6931411
23:38.5,-39.6934345
23:38.6,-39.6934723
23:38.7,-39.4547688
23:38.8,-39.7829421
23:38.9,-39.4090898
23:39.0,-39.4958736
23:39.1,-39.5388323
23:39.2,-39.5589831
23:39.3,-39.5865936
23:39.4,-39.6081602
23:39.5,-39.6185226
23:39.6,-39.6221539
23:39.7,-39.6195069
23:39.8,-39.6181277
23:39.9,-39.6276672
23:40.1,-39.6338498
23:40.2,-39.635537
23:40.3,-39.6334819
23:40.4,-39.639237
23:40.5,-39.6417878
23:40.6,-39.6444588
23:40.7,-39.6485152
23:40.8,-39.6386139
23:40.9,-39.602502
23:41.0,-39.1559603
23:41.1,-39.0945899
23:41.2,-39.1129291
23:41.3,-39.2000528
23:41.4,-39.2400533
23:41.5,-39.2723023
23:41.6,-39.3301035
23:41.7,-39.3735228
23:41.9,-39.4008904
23:42.0,-39.4152567
23:42.1,-39.3779334
23:42.2,-39.365487
23:42.3,-39.3697278
23:42.4,-39.3762721
23:42.5,-39.3952588
23:42.6,-39.4061209
23:42.7,-39.4135222
23:42.8,-39.4220532
23:42.9,-39.440203
23:43.0,-39.4562848
23:43.1,-39.451339
23:43.2,-39.4462657
23:43.3,-39.4387252
23:43.4,-39.4386178
23:43.5,-39.4398808
23:43.6,-39.4428921
23:43.7,-39.4414412
23:43.9,-39.4371734
23:44.0,-39.4426999
23:44.1,-39.4477428
23:44.2,-39.4538955
23:44.3,-39.4620278
23:44.4,-39.4641631
23:44.5,-39.4679944
23:44.6,-39.4727067
23:44.7,-39.4755495
23:44.8,-39.4745701
23:44.9,-39.4786856
23:45.0,-39.4754251
23:45.1,-39.4761412
23:45.2,-39.4771482
23:45.3,-39.4833368
23:45.4,-39.4855409
23:45.5,-39.4878559
23:45.6,-39.4887742
23:45.7,-39.4873751
23:45.8,-39.7254909
23:45.9,-35.094801
23:46.1,-36.2857084
23:46.2,-39.4149824
23:46.3,-39.4083026
23:46.4,-39.4584623
23:46.5,-39.4983747
23:46.6,-39.491685
23:46.7,-39.5278233
23:46.8,-39.5474547
23:46.9,-39.5556953
23:47.0,-39.5534596
23:47.1,-39.565825
23:47.2,-39.5704623
23:47.3,-39.5729716
23:47.4,-39.5676386
23:47.5,-39.5651039
23:47.6,-39.5619614
23:47.7,-39.5648676
23:47.8,-39.5613806
23:47.9,-39.5645503
23:48.0,-39.5610345
23:48.1,-39.5617012
23:48.2,-39.5631364
23:48.3,-39.5615683
23:48.5,-39.5668231
23:48.6,-39.5679347
23:48.7,-39.5695163
23:48.8,-39.5364909
23:48.9,-39.0149145
23:49.0,-38.9728746
23:49.1,-39.224667
23:49.2,-39.2513441
23:49.3,-39.7354457
23:49.4,-39.3367803
23:49.5,-39.2158325
23:49.6,-39.3165088
23:49.7,-39.3543714
23:49.8,-39.4230651
23:49.9,-39.4466541
23:50.0,-39.4805175
23:50.1,-39.4874374
23:50.2,-39.501324
23:50.3,-39.5100268
23:50.4,-39.5189763
23:50.5,-39.5270815
23:50.6,-39.5032044
23:50.7,-39.4944341
23:50.9,-39.5011703
23:51.0,-39.510275
23:51.1,-39.5162323
23:51.2,-39.5207633
23:51.3,-39.5329753
23:51.4,-39.5355464
23:51.7,-39.5311148
23:51.8,-39.5147637
23:51.9,-39.4965579
23:52.0,-39.4924154
23:52.2,-39.4857958
23:52.3,-39.475028
23:52.4,-39.4638094
23:52.5,-39.45671
23:52.6,-39.4508598
23:52.7,-39.4421851
23:52.8,-39.4293298
23:52.9,-39.4155884
23:53.0,-39.4005905
23:53.1,-39.3876077
23:53.2,-39.3867592
23:53.3,-39.3793896
23:53.4,-39.3719137
23:53.5,-39.3742006
23:53.6,-39.3792472
23:53.7,-39.3801252
23:53.8,-39.3842747
23:54.0,-39.383731
23:54.1,-39.3860052
23:54.2,-39.3903699
23:54.3,-39.393148
23:54.4,-39.3959064
23:54.5,-39.3988159
23:54.6,-39.4006747
23:54.7,-39.4038249
23:54.8,-39.4069744
23:54.9,-39.4087191
23:55.0,-39.413296
23:55.1,-39.4158692
23:55.2,-39.4179373
23:55.3,-39.4232563
23:55.4,-39.4269532
23:55.5,-39.4315163
23:55.7,-39.4334419
23:55.8,-39.4365278
23:55.9,-39.434668
23:56.0,-39.434392
23:56.1,-39.4309343
23:56.2,-39.4285256
23:56.3,-39.4247394
23:56.4,-39.4270136
23:56.5,-39.4250398
23:56.6,-39.4270511
23:56.7,-39.4288375
23:56.8,-39.4302573
23:56.9,-39.4298949
23:57.0,-38.8643132
23:57.1,-38.9424485
23:57.2,-39.0190257
23:57.3,-39.1128996
23:57.4,-39.1053351
23:57.6,-39.0949958
23:57.7,-39.4398054
23:57.8,-39.507118
23:57.9,-39.4838132
23:58.0,-39.4396337
23:58.1,-39.4652735
23:58.2,-39.4197492
23:58.3,-39.4000906
23:58.4,-39.3260681
23:58.5,-39.3190049
23:58.6,-39.3236782
23:58.7,-39.3292107
23:58.8,-39.3532016
23:58.9,-39.35441
23:59.0,-39.3669694
23:59.1,-39.39069
23:59.2,-39.3961851
23:59.3,-39.4062217
23:59.4,-39.4149666
23:59.5,-39.4325255
23:59.6,-39.4421143
23:59.8,-39.4527467
23:59.9,-39.4621015
24:00.0,-39.4673109
24:00.1,-39.4746356
24:00.2,-39.4813648
24:00.3,-39.4855916
24:00.4,-39.4921125
24:00.5,-39.4957997
24:00.6,-39.4921786
24:00.7,-39.6437467
24:00.8,-39.6763532
24:00.9,-39.6650979
24:01.0,-39.3102415
24:01.1,-39.3157612
24:01.2,-39.3428331
24:01.4,-39.3869976
24:01.5,-39.3381865
24:01.6,-39.2771204
24:01.7,-39.2431053
24:01.8,-39.2544125
24:01.9,-39.2774562
24:02.0,-39.2950838
24:02.1,-39.3276657
24:02.2,-39.341456
24:02.3,-39.3553975
24:02.4,-39.3721655
24:02.5,-39.3724443
24:02.6,-39.3742966
24:02.7,-39.3758602
24:02.8,-39.3798334
24:02.9,-39.3908569
24:03.0,-39.3860722
24:03.1,-39.4028643
24:03.2,-39.4123786
24:03.3,-39.424309
24:03.4,-39.435136
24:03.5,-39.447441
24:03.7,-39.4505146
24:03.8,-39.4558587
24:03.9,-39.4613072
24:04.0,-39.4634011
24:04.1,-39.4585181
24:04.2,-39.4675053
24:04.3,-39.4721814
24:04.4,-39.4762818
24:04.5,-39.4774944
24:04.6,-39.4821611
24:04.7,-39.4851214
24:04.8,-39.4880139
24:04.9,-39.4907705
24:05.0,-39.4944863
24:05.1,-39.5018873
24:05.2,-39.5049965
24:05.3,-39.5075065
24:05.4,-39.5068088
24:05.5,-39.5007531
24:05.6,-39.4975592
24:05.7,-39.4865394
24:05.8,-39.4791855
24:06.0,-39.4760038
24:06.1,-39.4733512
24:06.2,-39.471631
24:06.3,-39.4728286
24:06.4,-39.4744697
24:06.5,-39.474953
24:06.6,-39.4746635
24:06.7,-39.4805821
24:06.8,-39.4854139
24:06.9,-39.4909587
24:07.0,-39.4957173
24:07.1,-39.4979491
24:07.2,-39.5020408
24:07.3,-39.5061917
24:07.4,-39.5106416
24:07.5,-39.5149445
24:07.6,-39.5175103
24:07.7,-39.5198781
24:07.8,-39.5224979
24:07.9,-39.5226387
24:08.1,-39.5267901
24:08.2,-39.5289726
24:08.3,-39.5308444
24:08.4,-39.5342741
24:08.5,-39.5354848
24:08.6,-39.5373368
24:08.7,-39.5401249
24:08.8,-39.5430855
24:08.9,-39.5453067
24:09.0,-39.5488464
24:09.1,-39.5527053
24:09.2,-39.5529989
24:09.3,-39.5552136
24:09.4,-39.5424958
24:09.5,-39.9080086
24:09.6,-39.8196859
24:09.8,-39.7001038
24:09.9,-39.6207117
24:10.0,-39.653409
24:10.1,-39.6563949
24:10.2,-39.6771927
24:10.3,-39.6850209
24:10.4,-39.6945323
24:10.5,-39.7107416
24:10.6,-39.7197697
24:10.7,-39.7154144
24:10.8,-39.713638
24:10.9,-39.7231837
24:11.0,-39.7265774
24:11.1,-39.7267252
24:11.2,-39.7399762
24:11.3,-39.7317369
24:11.4,-39.7195507
24:11.5,-39.720653
24:11.6,-39.715378
24:11.8,-39.7187773
24:11.9,-39.7243021
24:12.0,-39.7253368
24:12.1,-39.7276814
24:12.2,-39.7305999
24:12.3,-39.7333398
24:12.4,-39.7393901
24:12.5,-39.7406401
24:12.6,-39.7437409
24:12.7,-39.7453267
24:12.8,-39.7445431
24:12.9,-39.741529
24:13.0,-39.7412284
24:13.1,-39.740486
24:13.3,-39.7351252
24:13.4,-39.7350391
24:13.5,-39.7332157
24:13.6,-39.7312586
24:13.7,-39.7304079
24:13.8,-39.7294195
24:13.9,-39.729437
24:14.0,-39.7312878
24:14.1,-39.7327276
24:14.2,-39.7344949
24:14.3,-39.7361966
24:14.4,-39.7364738
24:14.5,-39.7357864
24:14.6,-39.7321602
24:14.7,-39.7344491
24:14.8,-39.733704
24:14.9,-39.7321698
24:15.0,-39.7326973
24:15.1,-39.7334726
24:15.3,-39.7333674
24:15.4,-39.7333585
24:15.5,-39.7356667
24:15.6,-39.7370189
24:15.7,-39.7336729
24:15.8,-39.7332731
24:15.9,-39.7328816
24:16.0,-39.733048
24:16.1,-39.7313267
24:16.2,-39.7324405
24:16.3,-39.7347248
24:16.4,-39.7327904
24:16.5,-39.7335278
24:16.6,-39.7344675
24:16.7,-39.7340281
24:16.8,-39.7349064
24:16.9,-39.7353925
24:17.0,-39.7370247
24:17.1,-39.7377087
24:17.2,-39.7386581
24:17.4,-39.7395481
24:17.5,-39.7409353
24:17.6,-39.741398
24:17.7,-39.7419795
24:17.8,-39.7425816
24:17.9,-39.7429718
24:18.0,-39.7422909
24:18.1,-39.7440837
24:18.2,-39.7452898
24:18.3,-39.7456381
24:18.4,-39.7465375
24:18.5,-39.7476211
24:18.6,-39.7494187
24:18.7,-39.7496942
24:18.8,-39.7464426
24:18.9,-39.7449643
24:19.0,-39.7452837
24:19.1,-39.745587
24:19.2,-39.7455291
24:19.3,-39.7457019
24:19.4,-39.7455765
24:19.5,-39.7459407
24:19.6,-39.7469158
24:19.8,-39.7471143
24:19.9,-39.7479769
24:20.0,-39.7476592
24:20.1,-39.7486684
24:20.2,-39.748875
24:20.3,-39.7484064
24:20.4,-39.7484855
24:20.5,-39.748339
24:20.6,-39.7490191
24:20.7,-39.7471952
24:20.8,-39.7475329
24:20.9,-39.747671
24:21.0,-39.7490361
24:21.1,-39.7510676
24:21.2,-39.7507712
24:21.3,-39.7515553
24:21.4,-39.7516477
24:21.5,-39.7535309
24:21.6,-39.7545675
24:21.7,-39.7548334
24:21.8,-39.7557064
24:21.9,-39.7570518
24:22.0,-39.6875246
24:22.2,-39.9860306
24:22.3,-39.9541988
24:22.4,-39.9062217
24:22.5,-39.8923677
24:22.6,-39.9030245
24:22.7,-39.3568792
24:22.8,-39.3989539
24:22.9,-40.019097
24:23.0,-40.0109324
24:23.1,-39.9657219
24:23.2,-39.8836863
24:23.3,-37.0911586
24:23.4,-39.7987095
24:23.5,-39.8688558
24:23.6,-39.726519
24:23.7,-39.6000321
24:23.8,-39.6432814
24:23.9,-39.6922489
24:24.0,-39.6553431
24:24.2,-39.6708443
24:24.3,-39.684075
24:24.4,-39.7128277
24:24.5,-39.6926076
24:24.6,-39.7052469
24:24.7,-39.7240826
24:24.8,-39.7349055
24:24.9,-39.7477578
24:25.0,-39.7512726
24:25.1,-39.7468835
24:25.2,-39.7505004
24:25.3,-39.757149
24:25.4,-39.7529749
24:25.5,-39.7533544
24:25.6,-39.7551209
24:25.7,-39.7605974
24:25.8,-39.7646644
24:25.9,-39.7749022
24:26.0,-39.7825659
24:26.2,-39.7835022
24:26.3,-39.7818811
24:26.4,-39.7862557
24:26.5,-39.7952624
24:26.6,-39.802344
24:26.7,-39.8086523
24:26.8,-39.812286
24:26.9,-39.8141466
24:27.0,-39.8205755
24:27.1,-39.823327
24:27.2,-39.828025
24:27.3,-39.8660622
24:27.4,-39.9073304
24:27.5,-39.8726737
24:27.6,-39.8805107
24:27.8,-39.9003288
24:27.9,-39.8891517
24:28.0,-39.8793394
24:28.1,-39.8880364
24:28.2,-39.8927808
24:28.3,-39.9030316
24:28.4,-39.9003766
24:28.5,-39.9089402
24:28.6,-39.911842
24:28.7,-39.914117
24:28.8,-39.8826736
24:28.9,-39.8505019
24:29.0,-39.8227572
24:29.1,-39.8170538
24:29.2,-39.8201174
24:29.3,-39.8237473
24:29.4,-39.8318325
24:29.5,-39.8350107
24:29.7,-39.8402472
24:29.8,-39.8454492
24:29.9,-39.8497947
24:30.0,-39.8524136
24:30.1,-39.8559532
24:30.2,-39.8587442
24:30.3,-39.8602891
24:30.4,-39.8606438
24:30.5,-39.8600452
24:30.7,-39.8592802
24:31.2,-39.8623769
24:31.3,-39.864436
24:31.4,-39.8654677
24:31.5,-39.858133
24:31.6,-39.8602809
24:31.7,-39.8630402
24:31.8,-39.8631644
24:32.0,-39.8632268
24:32.1,-39.8642709
24:32.2,-39.8640031
24:32.5,-39.8642296
24:32.8,-39.8695989
24:32.9,-39.8724226
24:33.1,-39.8737414
24:33.2,-39.8746739
24:33.3,-39.8747176
24:33.4,-39.8741178
24:33.6,-39.8742941
24:33.7,-39.8744777
24:33.8,-39.874852
24:33.9,-39.8159117
24:34.0,-39.8616392
24:34.1,-39.8718119
24:34.2,-39.8612026
24:34.3,-39.8983914
24:34.5,-39.9078321
24:34.6,-39.9179775
24:34.7,-39.6293289
24:34.8,-39.8039505
24:34.9,-39.8261279
24:35.0,-39.9065774
24:35.1,-39.9067049
24:35.3,-39.8832147
24:35.4,-39.4462006
24:35.5,-39.9973525
24:35.6,-39.9980227
24:35.7,-39.9267559
24:35.8,-39.9541347
24:36.0,-39.9300749
24:36.1,-39.8526726
24:36.2,-39.817954
24:36.3,-39.8303946
24:36.4,-39.8217225
24:36.5,-39.8426808
24:36.7,-39.8419151
24:36.8,-39.8486539
24:36.9,-39.8452274
24:37.0,-39.7983611
24:37.1,-39.8107472
24:37.2,-39.823053
24:37.3,-39.8384307
24:37.5,-39.8445625
24:37.6,-39.8539561
24:37.7,-39.8462956
24:37.8,-39.8304297
24:37.9,-39.8100733
24:38.0,-39.8176228
24:38.1,-39.8233491
24:38.2,-39.8327207
24:38.4,-39.8402141
24:38.5,-39.8467435
24:38.6,-39.8411502
24:38.7,-39.8414729
24:38.8,-39.851243
24:38.9,-39.8533165
24:39.0,-39.8643363
